pcap,window_start,src,dst,flows_total,unique_dst_ports,syn_count,rst_count
benign.pcap,1769177709.0,192.168.1.135,239.255.255.250,1,1,0,0
benign.pcap,1769177709.0,192.168.1.135,52.123.128.14,2,1,2,0
benign.pcap,1769177712.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769177721.0,142.250.74.14,192.168.1.135,1,1,0,0
benign.pcap,1769177721.0,172.64.41.5,192.168.1.135,1,1,0,0
benign.pcap,1769177721.0,192.168.1.135,89.42.231.152,1,1,2,0
benign.pcap,1769177727.0,185.26.182.94,192.168.1.135,1,1,0,1
benign.pcap,1769177730.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177733.0,162.159.200.123,192.168.1.135,1,1,0,0
benign.pcap,1769177736.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177736.0,17.57.146.135,192.168.1.63,1,1,0,0
benign.pcap,1769177742.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769177748.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769177748.0,192.168.1.77,8.8.8.8,1,1,0,2
benign.pcap,1769177751.0,185.26.182.94,192.168.1.135,1,1,0,0
benign.pcap,1769177751.0,192.168.1.1,224.0.0.187,1,1,0,0
benign.pcap,1769177754.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769177757.0,192.168.1.1,192.168.1.255,1,1,0,0
benign.pcap,1769177757.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769177760.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769177763.0,172.64.41.5,192.168.1.135,1,1,0,0
benign.pcap,1769177775.0,192.168.1.135,52.123.128.14,1,1,0,1
benign.pcap,1769177778.0,17.253.39.142,192.168.1.63,1,1,0,2
benign.pcap,1769177781.0,142.250.74.14,192.168.1.135,1,1,0,0
benign.pcap,1769177781.0,17.57.146.135,192.168.1.63,1,1,0,0
benign.pcap,1769177784.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177787.0,192.168.1.135,192.168.1.255,1,1,0,0
benign.pcap,1769177787.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769177790.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177793.0,162.159.200.123,192.168.1.135,1,1,0,0
benign.pcap,1769177793.0,17.188.170.10,192.168.1.63,1,1,2,1
benign.pcap,1769177793.0,17.188.171.202,192.168.1.63,1,1,2,2
benign.pcap,1769177793.0,185.211.245.131,192.168.1.63,1,1,2,3
benign.pcap,1769177793.0,192.168.1.1,192.168.1.63,1,1,0,0
benign.pcap,1769177796.0,172.64.41.5,192.168.1.135,1,1,0,0
benign.pcap,1769177796.0,185.26.182.94,192.168.1.135,1,1,0,0
benign.pcap,1769177796.0,192.168.1.135,45.139.239.54,1,1,2,0
benign.pcap,1769177796.0,192.168.1.135,89.42.231.152,1,1,0,2
benign.pcap,1769177799.0,192.168.1.1,192.168.1.255,2,2,0,0
benign.pcap,1769177799.0,192.168.1.77,79.133.171.42,1,1,0,1
benign.pcap,1769177799.0,192.168.1.77,8.8.8.8,1,1,2,0
benign.pcap,1769177802.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769177808.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769177808.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769177814.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769177829.0,192.168.1.135,239.255.255.250,1,1,0,0
benign.pcap,1769177832.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769177835.0,172.64.41.5,192.168.1.135,1,1,0,0
benign.pcap,1769177835.0,185.26.182.94,192.168.1.135,1,1,0,0
benign.pcap,1769177838.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177841.0,142.250.74.14,192.168.1.135,1,1,0,0
benign.pcap,1769177844.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177847.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769177850.0,108.177.119.95,192.168.1.126,1,1,0,0
benign.pcap,1769177850.0,108.177.96.102,192.168.1.126,1,1,0,0
benign.pcap,1769177850.0,149.154.167.50,192.168.1.126,1,1,0,0
benign.pcap,1769177850.0,192.168.1.1,192.168.1.126,2,2,0,0
benign.pcap,1769177850.0,192.168.1.126,216.58.207.234,1,1,2,0
benign.pcap,1769177853.0,149.154.167.50,192.168.1.126,1,1,2,1
benign.pcap,1769177853.0,162.159.200.1,192.168.1.135,1,1,0,0
benign.pcap,1769177853.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769177859.0,192.168.1.77,8.8.8.8,1,1,0,2
benign.pcap,1769177862.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769177868.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769177868.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769177871.0,185.26.182.94,192.168.1.135,1,1,0,0
benign.pcap,1769177871.0,192.168.1.1,224.0.0.187,1,1,0,0
benign.pcap,1769177871.0,192.168.1.135,45.139.239.54,1,1,0,1
benign.pcap,1769177877.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769177883.0,192.168.1.135,4.207.247.138,1,1,0,0
benign.pcap,1769177892.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177892.0,192.168.1.135,195.250.95.103,1,1,0,0
benign.pcap,1769177892.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769177898.0,101.43.180.146,192.168.1.126,1,1,0,0
benign.pcap,1769177898.0,108.177.127.188,192.168.1.126,1,1,0,0
benign.pcap,1769177898.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177898.0,162.254.198.68,192.168.1.135,1,1,0,0
benign.pcap,1769177898.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769177898.0,192.168.1.135,89.253.24.138,1,1,0,0
benign.pcap,1769177901.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769177901.0,157.240.205.142,192.168.1.77,1,1,0,1
benign.pcap,1769177901.0,172.64.41.5,192.168.1.135,1,1,0,0
benign.pcap,1769177901.0,178.215.158.212,192.168.1.135,1,1,0,0
benign.pcap,1769177901.0,192.168.1.130,94.131.14.39,1,1,0,0
benign.pcap,1769177901.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769177901.0,192.168.1.135,46.62.2.159,1,1,0,0
benign.pcap,1769177907.0,178.219.168.121,192.168.1.135,1,1,0,0
benign.pcap,1769177907.0,192.168.1.135,79.139.162.144,1,1,0,0
benign.pcap,1769177913.0,162.159.200.1,192.168.1.135,1,1,0,0
benign.pcap,1769177913.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769177913.0,192.168.1.135,192.168.1.255,1,1,0,0
benign.pcap,1769177913.0,192.168.1.135,4.207.247.138,1,1,0,0
benign.pcap,1769177913.0,192.168.1.135,5.165.35.223,1,1,0,0
benign.pcap,1769177913.0,192.168.1.135,52.168.117.175,1,1,2,1
benign.pcap,1769177916.0,185.26.182.94,192.168.1.135,1,1,0,0
benign.pcap,1769177916.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769177916.0,192.168.1.135,40.74.98.192,1,1,2,0
benign.pcap,1769177916.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769177919.0,192.168.1.1,192.168.1.255,2,2,0,0
benign.pcap,1769177922.0,192.168.1.1,239.255.255.250,1,1,0,0
benign.pcap,1769177922.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769177922.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769177928.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769177931.0,192.168.1.1,224.0.0.187,1,1,0,0
benign.pcap,1769177937.0,192.168.1.1,192.168.1.255,1,1,0,0
benign.pcap,1769177937.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769177946.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177949.0,192.168.1.135,239.255.255.250,1,1,0,0
benign.pcap,1769177949.0,192.168.1.77,8.8.8.8,1,1,2,0
benign.pcap,1769177952.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769177961.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769177967.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769177970.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769177973.0,142.250.185.131,192.168.1.135,1,1,3,0
benign.pcap,1769177973.0,162.159.200.123,192.168.1.135,1,1,0,0
benign.pcap,1769177973.0,192.168.1.1,192.168.1.135,2,2,0,0
benign.pcap,1769177976.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769177979.0,185.26.182.94,192.168.1.135,1,1,0,1
benign.pcap,1769177982.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769177988.0,142.250.185.131,192.168.1.135,1,1,3,0
benign.pcap,1769177988.0,162.159.61.5,192.168.1.135,1,1,0,0
benign.pcap,1769177988.0,192.168.1.1,192.168.1.135,5,5,0,0
benign.pcap,1769177988.0,192.168.1.135,199.232.214.172,1,1,2,0
benign.pcap,1769177988.0,192.168.1.135,23.209.209.135,1,1,2,0
benign.pcap,1769177988.0,192.168.1.135,89.42.231.152,1,1,2,2
benign.pcap,1769177991.0,192.168.1.1,224.0.0.187,1,1,0,0
benign.pcap,1769178000.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769178003.0,142.250.185.131,192.168.1.135,1,1,3,0
benign.pcap,1769178006.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769178009.0,192.168.1.135,52.123.128.14,1,1,2,0
benign.pcap,1769178009.0,192.168.1.77,8.8.8.8,1,1,0,3
benign.pcap,1769178012.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769178021.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769178021.0,162.159.61.5,192.168.1.135,1,1,0,0
benign.pcap,1769178021.0,192.168.1.135,89.42.231.152,1,1,2,0
benign.pcap,1769178027.0,142.250.74.142,192.168.1.135,2,2,2,0
benign.pcap,1769178027.0,192.168.1.135,40.74.98.192,1,1,0,0
benign.pcap,1769178027.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769178030.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769178033.0,162.159.200.123,192.168.1.135,1,1,0,0
benign.pcap,1769178033.0,17.57.146.135,192.168.1.63,1,1,0,0
benign.pcap,1769178033.0,192.168.1.1,192.168.1.63,1,1,0,0
benign.pcap,1769178033.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769178033.0,192.168.1.63,224.0.0.251,1,1,0,0
benign.pcap,1769178036.0,104.20.45.111,192.168.1.63,1,1,2,1
benign.pcap,1769178036.0,151.101.67.6,192.168.1.63,2,2,4,0
benign.pcap,1769178036.0,158.160.210.100,192.168.1.63,1,1,2,1
benign.pcap,1769178036.0,162.159.200.123,192.168.1.135,1,1,0,0
benign.pcap,1769178036.0,17.248.214.12,192.168.1.63,1,1,2,0
benign.pcap,1769178036.0,17.253.38.35,192.168.1.63,4,4,0,0
benign.pcap,1769178036.0,17.253.38.43,192.168.1.63,1,1,0,0
benign.pcap,1769178036.0,17.253.39.131,192.168.1.63,1,1,2,3
benign.pcap,1769178036.0,17.253.52.125,192.168.1.63,3,3,0,0
benign.pcap,1769178036.0,172.66.149.233,192.168.1.63,1,1,2,1
benign.pcap,1769178036.0,178.248.239.227,192.168.1.63,6,6,12,4
benign.pcap,1769178036.0,185.15.175.147,192.168.1.63,1,1,2,0
benign.pcap,1769178036.0,185.211.245.131,192.168.1.63,1,1,2,2
benign.pcap,1769178036.0,192.168.1.63,213.180.193.226,1,1,2,1
benign.pcap,1769178036.0,192.168.1.63,51.250.28.231,3,1,6,2
benign.pcap,1769178039.0,142.250.74.3,192.168.1.63,2,2,2,1
benign.pcap,1769178039.0,142.251.142.234,192.168.1.63,2,2,2,3
benign.pcap,1769178039.0,17.253.52.125,192.168.1.63,1,1,0,0
benign.pcap,1769178039.0,172.217.19.234,192.168.1.63,1,1,0,0
benign.pcap,1769178039.0,178.248.234.141,192.168.1.63,1,1,2,1
benign.pcap,1769178039.0,178.248.235.49,192.168.1.63,5,5,10,0
benign.pcap,1769178039.0,178.248.239.227,192.168.1.63,8,8,16,1
benign.pcap,1769178039.0,192.168.1.1,192.168.1.255,2,2,0,0
benign.pcap,1769178039.0,192.168.1.63,216.239.34.223,1,1,0,0
benign.pcap,1769178039.0,192.168.1.63,216.239.38.223,2,1,2,0
benign.pcap,1769178039.0,192.168.1.63,51.250.28.231,7,1,14,7
benign.pcap,1769178042.0,17.253.38.43,192.168.1.63,3,3,0,0
benign.pcap,1769178042.0,178.248.239.227,192.168.1.63,1,1,2,1
benign.pcap,1769178048.0,142.250.185.131,192.168.1.135,1,1,3,0
benign.pcap,1769178048.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769178051.0,17.252.28.102,192.168.1.63,2,2,2,2
benign.pcap,1769178051.0,17.253.39.136,192.168.1.63,2,2,4,0
benign.pcap,1769178051.0,172.217.19.238,192.168.1.63,2,2,2,0
benign.pcap,1769178051.0,192.168.1.1,224.0.0.187,1,1,0,0
benign.pcap,1769178054.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769178054.0,192.168.1.63,23.215.2.141,1,1,2,2
benign.pcap,1769178054.0,192.168.1.63,23.215.2.179,1,1,2,2
benign.pcap,1769178057.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769178060.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769178060.0,178.248.239.227,192.168.1.63,1,1,2,0
benign.pcap,1769178060.0,192.168.1.63,216.58.207.238,2,1,2,1
benign.pcap,1769178060.0,192.168.1.63,8.6.112.6,1,1,2,1
benign.pcap,1769178063.0,142.250.185.131,192.168.1.135,1,1,3,0
benign.pcap,1769178063.0,17.156.128.11,192.168.1.63,1,1,2,2
benign.pcap,1769178063.0,17.32.214.169,192.168.1.63,1,1,2,0
benign.pcap,1769178063.0,192.168.1.63,2.17.251.184,1,1,2,0
benign.pcap,1769178063.0,192.168.1.63,95.161.252.16,1,1,2,0
benign.pcap,1769178069.0,192.168.1.135,239.255.255.250,1,1,0,0
benign.pcap,1769178069.0,192.168.1.63,51.250.28.231,1,1,0,1
benign.pcap,1769178072.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769178072.0,192.168.1.135,52.123.128.14,1,1,0,1
benign.pcap,1769178072.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769178072.0,192.168.1.77,64.233.167.188,1,1,0,0
benign.pcap,1769178075.0,142.250.185.131,192.168.1.135,1,1,3,0
benign.pcap,1769178078.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769178081.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769178081.0,17.253.39.136,192.168.1.63,2,2,0,0
benign.pcap,1769178084.0,17.248.214.67,192.168.1.63,2,2,4,2
benign.pcap,1769178084.0,192.168.1.135,199.232.214.172,1,1,0,0
benign.pcap,1769178084.0,192.168.1.135,23.209.209.135,1,1,0,0
benign.pcap,1769178084.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769178084.0,192.168.1.63,95.161.252.16,1,1,4,3
benign.pcap,1769178087.0,17.248.214.67,192.168.1.63,1,1,2,2
benign.pcap,1769178093.0,162.159.200.1,192.168.1.135,1,1,0,0
benign.pcap,1769178093.0,17.32.214.169,192.168.1.63,1,1,0,3
benign.pcap,1769178093.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769178096.0,192.168.1.135,89.42.231.152,1,1,0,1
benign.pcap,1769178099.0,162.159.61.5,192.168.1.135,1,1,0,0
benign.pcap,1769178099.0,192.168.1.1,192.168.1.135,2,2,0,0
benign.pcap,1769178099.0,192.168.1.135,216.58.207.206,1,1,0,0
benign.pcap,1769178102.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769178108.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769178108.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769178108.0,192.168.1.130,224.0.0.251,1,1,0,0
benign.pcap,1769178114.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769178117.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769178117.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769178132.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769178138.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769178138.0,192.168.1.63,224.0.0.251,1,1,0,0
benign.pcap,1769178141.0,13.50.180.192,192.168.1.63,1,1,2,1
benign.pcap,1769178141.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769178141.0,192.168.1.1,192.168.1.63,1,1,0,0
benign.pcap,1769178141.0,192.168.1.63,45.139.239.56,1,1,2,0
benign.pcap,1769178144.0,149.154.167.50,192.168.1.63,1,1,2,0
benign.pcap,1769178144.0,17.57.146.135,192.168.1.63,1,1,0,0
benign.pcap,1769178147.0,17.248.214.67,192.168.1.63,1,1,2,0
benign.pcap,1769178147.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769178153.0,162.159.200.1,192.168.1.135,1,1,0,0
benign.pcap,1769178153.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769178159.0,192.168.1.135,4.207.247.138,1,1,0,0
benign.pcap,1769178162.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769178162.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769178162.0,192.168.1.1,192.168.1.255,2,2,0,0
benign.pcap,1769178162.0,192.168.1.135,77.88.21.119,1,1,0,0
benign.pcap,1769178165.0,17.248.214.12,192.168.1.63,1,1,2,3
benign.pcap,1769178165.0,17.248.214.67,192.168.1.63,1,1,2,3
benign.pcap,1769178165.0,17.253.39.133,192.168.1.63,1,1,2,0
benign.pcap,1769178168.0,104.166.180.162,192.168.1.77,1,1,0,0
benign.pcap,1769178168.0,116.202.233.126,192.168.1.135,1,1,0,0
benign.pcap,1769178168.0,192.168.1.1,192.168.1.135,1,1,0,0
benign.pcap,1769178171.0,192.168.1.1,224.0.0.187,1,1,0,0
benign.pcap,1769178174.0,17.248.214.67,192.168.1.63,1,1,2,3
benign.pcap,1769178177.0,192.168.1.63,23.73.4.219,1,1,2,3
benign.pcap,1769178183.0,192.168.1.63,2.17.251.184,1,1,0,2
benign.pcap,1769178186.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769178189.0,192.168.1.135,239.255.255.250,1,1,0,0
benign.pcap,1769178192.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769178192.0,192.168.1.135,64.233.162.188,1,1,0,0
benign.pcap,1769178198.0,101.43.180.146,192.168.1.126,1,1,0,0
benign.pcap,1769178198.0,108.177.127.188,192.168.1.126,1,1,0,0
benign.pcap,1769178198.0,17.248.214.67,192.168.1.63,1,1,2,0
benign.pcap,1769178198.0,192.168.1.126,216.58.207.234,1,1,0,1
benign.pcap,1769178198.0,192.168.1.135,45.95.201.54,1,1,0,0
benign.pcap,1769178201.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769178201.0,172.64.41.5,192.168.1.135,1,1,0,0
benign.pcap,1769178201.0,185.26.182.111,192.168.1.135,2,2,4,0
benign.pcap,1769178201.0,192.168.1.1,192.168.1.135,2,2,0,0
benign.pcap,1769178201.0,192.168.1.135,46.62.2.159,1,1,0,0
benign.pcap,1769178204.0,142.250.74.142,192.168.1.135,1,1,0,0
benign.pcap,1769178204.0,172.64.41.5,192.168.1.135,2,2,0,0
benign.pcap,1769178204.0,185.26.182.111,192.168.1.135,1,1,2,0
benign.pcap,1769178204.0,185.26.182.118,192.168.1.135,1,1,2,0
benign.pcap,1769178204.0,192.168.1.1,192.168.1.135,4,4,0,0
benign.pcap,1769178207.0,178.215.158.212,192.168.1.135,1,1,0,0
benign.pcap,1769178207.0,192.168.1.135,45.139.239.54,1,1,0,0
benign.pcap,1769178207.0,192.168.1.135,77.88.21.119,1,1,0,0
connect_scan.pcap,1769364393.0,192.168.1.1,192.168.1.130,2,2,0,0
